,No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,sum,count,ave
41135,41136,2014,9,10,23,3,51,59,53,10,76.84,1016,14,SW,1,0,0,163,3,54.33
41136,41137,2014,9,11,0,3,59,54,45,10,87.57,1016,12,SE,1,0,0,158,3,52.67
41137,41138,2014,9,11,1,3,95,68,51,8,87.38,1016,10,SE,2,0,0,214,3,71.33
41138,41139,2014,9,11,2,3,74,68,56,9,81.88,1016,12,SE,3,0,0,198,3,66.0
41139,41140,2014,9,11,3,3,63,52,60,8,67.15,1016,14,SE,6,0,0,175,3,58.33
41140,41141,2014,9,11,4,3,66,53,62,7,81.61,1016,10,cv,0,0,0,181,3,60.33
41141,41142,2014,9,11,5,3,81,65,72,8,81.75,1016,11,NE,2,0,0,218,3,72.67
41142,41143,2014,9,11,6,3,94,99,71,9,87.47,1016,11,NE,5,0,0,264,3,88.0
41143,41144,2014,9,11,7,3,66,82,71,9,71.85,1016,14,NE,7,0,0,219,3,73.0
41144,41145,2014,9,11,8,3,63,92,70,10,59.54,1016,18,NE,9,0,0,225,3,75.0
41145,41146,2014,9,11,9,3,60,76,63,11,52.83,1017,21,NE,12,0,0,199,3,66.33
41146,41147,2014,9,11,10,3,45,48,44,9,38.53,1016,24,NE,13,0,0,137,3,45.67
41147,41148,2014,9,11,11,3,28,29,28,6,27.87,1016,26,NE,14,0,0,85,3,28.33
41148,41149,2014,9,11,12,3,15,16,25,5,24.52,1015,27,NE,16,,,56,3,18.67
41149,41150,2014,9,11,13,3,13,11,23,4,22.86,1015,27,cv,2,,,47,3,15.67
41150,41151,2014,9,11,14,3,10,9,20,2,18.71,1014,28,NW,1,,,39,3,13.0
41151,41152,2014,9,11,15,3,8,4,19,3,20.09,1014,28,NW,4,0,0,31,3,10.33
41152,41153,2014,9,11,16,3,8,4,20,7,28.15,1014,27,SW,4,0,0,32,3,10.67
41153,41154,2014,9,11,17,3,12,9,22,10,38.82,1014,25,SW,6,0,0,43,3,14.33
41154,41155,2014,9,11,18,3,35,24,27,10,43.76,1014,23,SW,7,0,0,86,3,28.67
41155,41156,2014,9,11,19,3,40,19,27,7,40.34,1014,21,NE,4,0,0,86,3,28.67
41156,41157,2014,9,11,20,3,23,23,,8,45.93,1015,20,NE,8,0,0,46,2,23.0
41157,41158,2014,9,11,21,3,16,24,,9,55.67,1015,18,NE,11,0,0,40,2,20.0
41158,41159,2014,9,11,22,3,20,23,27,9,67.36,1015,15,cv,1,0,0,70,3,23.33
41159,41160,2014,9,11,23,3,23,24,27,8,59.04,1015,16,NE,1,0,0,74,3,24.67
41160,41161,2014,9,12,0,3,31,23,31,8,62.95,1015,15,NE,2,0,0,85,3,28.33
41161,41162,2014,9,12,1,3,30,41,31,8,67.15,1015,14,NE,6,0,0,102,3,34.0
41162,41163,2014,9,12,2,3,30,45,35,8,71.66,1015,13,NE,9,0,0,110,3,36.67
41163,41164,2014,9,12,3,3,28,43,36,9,81.88,1015,12,NE,12,0,0,107,3,35.67
41164,41165,2014,9,12,4,3,40,87,40,8,81.75,1015,11,NE,14,0,0,167,3,55.67
41165,41166,2014,9,12,5,3,40,53,40,8,76.52,1015,12,NE,16,0,0,133,3,44.33
41166,41167,2014,9,12,6,3,34,38,41,9,81.88,1015,12,NE,18,0,0,113,3,37.67
41167,41168,2014,9,12,7,3,39,50,41,10,76.84,1016,14,NE,21,0,0,130,3,43.33
41168,41169,2014,9,12,8,3,29,41,36,10,63.41,1015,17,NE,24,0,0,106,3,35.33
41169,41170,2014,9,12,9,3,22,22,29,8,45.93,1016,20,NE,27,0,0,73,3,24.33
41170,41171,2014,9,12,10,3,13,8,20,7,33.63,1015,24,NE,30,0,0,41,3,13.67
41171,41172,2014,9,12,11,3,12,7,18,5,27.59,1015,25,NW,3,0,0,37,3,12.33
41172,41173,2014,9,12,12,3,13,9,17,4,25.72,1015,25,NE,3,0,0,39,3,13.0
41173,41174,2014,9,12,13,3,12,10,17,2,19.84,1014,27,NE,7,0,0,39,3,13.0
41174,41175,2014,9,12,14,3,10,6,16,5,26,1014,26,NW,2,0,0,32,3,10.67
41175,41176,2014,9,12,15,3,12,8,15,4,25.72,1014,25,NW,6,0,0,35,3,11.67
41176,41177,2014,9,12,16,3,25,11,15,2,22.32,1013,25,NW,10,0,0,51,3,17.0
41177,41178,2014,9,12,17,3,27,18,17,3,25.45,1013,24,NW,13,0,0,62,3,20.67
41178,41179,2014,9,12,18,3,59,26,22,5,33.05,1014,22,NW,14,0,0,107,3,35.67
41179,41180,2014,9,12,19,3,51,39,26,7,42.9,1014,20,cv,1,0,0,116,3,38.67
41180,41181,2014,9,12,20,3,62,36,26,9,59.29,1014,17,cv,1,0,0,124,3,41.33
41181,41182,2014,9,12,21,3,60,28,28,10,72.04,1015,15,cv,1,0,0,116,3,38.67
41182,41183,2014,9,12,22,3,58,36,33,10,72.04,1015,15,SE,3,0,0,127,3,42.33
41183,41184,2014,9,12,23,3,35,38,37,11,77.01,1015,15,SE,5,0,0,110,3,36.67
41184,41185,2014,9,13,0,3,43,50,36,10,82.01,1015,13,cv,1,0,0,129,3,43.0
41185,41186,2014,9,13,1,3,72,66,47,10,82.01,1015,13,SE,2,0,0,185,3,61.67
41186,41187,2014,9,13,2,3,92,69,59,9,81.88,1015,12,cv,1,0,0,220,3,73.33
41187,41188,2014,9,13,3,3,69,56,51,9,76.68,1015,13,SE,2,0,0,176,3,58.67
41188,41189,2014,9,13,4,3,52,55,63,9,76.68,1015,13,cv,1,0,0,170,3,56.67
41189,41190,2014,9,13,5,3,76,77,62,8,87.38,1015,10,NE,2,0,0,215,3,71.67
41190,41191,2014,9,13,6,3,95,105,73,9,87.47,1015,11,NE,4,0,0,273,3,91.0
41191,41192,2014,9,13,7,3,89,122,82,11,77.01,1016,15,NE,6,0,0,293,3,97.67
41192,41193,2014,9,13,8,3,95,106,79,11,63.64,1016,18,NE,7,0,0,280,3,93.33
41193,41194,2014,9,13,9,3,98,85,77,10,46.49,1016,22,cv,1,0,0,260,3,86.67
41194,41195,2014,9,13,10,3,66,61,56,9,38.53,1016,24,SW,2,0,0,183,3,61.0
41195,41196,2014,9,13,11,3,30,33,36,9,34.21,1015,26,cv,2,0,0,99,3,33.0
41196,41197,2014,9,13,12,3,38,29,33,6,26.28,1015,27,SE,3,0,0,100,3,33.33
41197,41198,2014,9,13,13,3,35,20,34,6,26.28,1014,27,SW,2,0,0,89,3,29.67
41198,41199,2014,9,13,14,3,28,17,30,7,26.55,1013,28,SW,4,0,0,75,3,25.0
41199,41200,2014,9,13,15,3,21,12,27,4,21.56,1013,28,SW,7,0,0,60,3,20.0
41200,41201,2014,9,13,16,3,35,19,28,6,26.28,1013,27,SW,11,0,0,82,3,27.33
41201,41202,2014,9,13,17,3,44,33,33,9,36.29,1013,25,SW,13,0,0,110,3,36.67
41202,41203,2014,9,13,18,3,38,44,39,10,46.49,1013,22,SW,15,0,0,121,3,40.33
41203,41204,2014,9,13,19,3,50,46,47,11,56.19,1013,20,SW,17,0,0,143,3,47.67
41204,41205,2014,9,13,20,3,71,67,55,10,52.56,1013,20,SE,3,0,0,193,3,64.33
41205,41206,2014,9,13,21,3,86,60,47,11,56.19,1013,20,SE,5,0,0,193,3,64.33
41206,41207,2014,9,13,22,3,70,44,34,12,63.87,1013,19,SW,2,0,0,148,3,49.33
41207,41208,2014,9,13,23,3,36,40,31,13,68.2,1014,19,SW,4,0,0,107,3,35.67
41208,41209,2014,9,14,0,3,31,30,27,13,72.6,1014,18,SW,6,0,0,88,3,29.33
41209,41210,2014,9,14,1,3,31,25,30,13,72.6,1013,18,SE,2,0,0,86,3,28.67
41210,41211,2014,9,14,2,3,33,30,32,13,72.6,1013,18,SE,4,0,0,95,3,31.67
41211,41212,2014,9,14,3,3,35,30,31,13,77.32,1013,17,SE,6,0,0,96,3,32.0
41212,41213,2014,9,14,4,3,30,34,30,12,72.42,1013,17,SE,8,0,0,94,3,31.33
41213,41214,2014,9,14,5,3,40,29,35,11,67.78,1013,17,SE,9,0,0,104,3,34.67
41214,41215,2014,9,14,6,3,51,36,36,12,72.42,1014,17,SW,2,0,0,123,3,41.0
41215,41216,2014,9,14,7,3,63,38,39,11,63.64,1015,18,SW,4,0,0,140,3,46.67
41216,41217,2014,9,14,8,3,84,58,48,11,56.19,1015,20,SW,7,0,0,190,3,63.33
41217,41218,2014,9,14,9,3,24,26,32,15,82.65,1016,18,SW,9,0,0,82,3,27.33
41218,41219,2014,9,14,10,3,7,8,17,15,77.64,1017,19,NW,3,0,0,32,3,10.67
41219,41220,2014,9,14,11,3,9,6,18,9,55.67,1017,18,NW,7,0,0,33,3,11.0
41220,41221,2014,9,14,12,3,9,5,19,9,55.67,1017,18,NW,11,0,0,33,3,11.0
41221,41222,2014,9,14,13,3,11,5,21,10,63.41,1017,17,NW,14,0,0,37,3,12.33
41222,41223,2014,9,14,14,3,10,3,19,9,59.29,1017,17,NE,3,0,0,32,3,10.67
41223,41224,2014,9,14,15,3,8,3,18,10,63.41,1017,17,NE,5,0,0,29,3,9.67
41224,41225,2014,9,14,16,3,7,4,20,9,55.67,1017,18,NE,7,0,0,31,3,10.33
41225,41226,2014,9,14,17,3,11,14,21,10,63.41,1017,17,cv,1,0,0,46,3,15.33
41226,41227,2014,9,14,18,3,19,24,25,10,67.57,1017,16,SE,2,0,0,68,3,22.67
41227,41228,2014,9,14,19,3,24,27,28,9,67.36,1017,15,SE,4,0,0,79,3,26.33
41228,41229,2014,9,14,20,3,30,23,28,9,67.36,1017,15,SE,6,0,0,81,3,27.0
41229,41230,2014,9,14,21,3,34,24,29,9,81.88,1018,12,SE,7,0,0,87,3,29.0
41230,41231,2014,9,14,22,3,56,39,34,9,81.88,1018,12,cv,0,0,0,129,3,43.0
41231,41232,2014,9,14,23,3,46,35,31,9,87.47,1017,11,cv,1,0,0,112,3,37.33
41232,41233,2014,9,15,0,3,50,39,33,10,93.55,1017,11,SE,3,0,0,122,3,40.67
41233,41234,2014,9,15,1,3,48,36,32,9,93.5,1016,10,SE,5,0,0,116,3,38.67
41234,41235,2014,9,15,2,3,75,48,36,6,93.35,1016,7,cv,1,0,0,159,3,53.0
41235,41236,2014,9,15,3,3,74,56,49,7,93.4,1017,8,SW,1,0,0,179,3,59.67
41236,41237,2014,9,15,4,3,64,41,48,8,100,1017,8,SE,2,0,0,153,3,51.0
41237,41238,2014,9,15,5,3,55,41,41,7,93.4,1017,8,SE,5,0,0,137,3,45.67
41238,41239,2014,9,15,6,3,76,64,43,8,100,1017,8,SE,7,0,0,183,3,61.0
41239,41240,2014,9,15,7,3,95,83,42,9,87.47,1017,11,cv,0,0,0,220,3,73.33
41240,41241,2014,9,15,8,3,90,86,45,11,77.01,1017,15,cv,1,0,0,221,3,73.67
41241,41242,2014,9,15,9,3,81,74,54,9,55.67,1017,18,SW,4,0,0,209,3,69.67
41242,41243,2014,9,15,10,3,57,51,48,7,42.9,1016,20,SW,8,0,0,156,3,52.0
41243,41244,2014,9,15,11,3,17,15,26,5,35.13,1016,21,NW,4,0,0,58,3,19.33
41244,41245,2014,9,15,12,3,10,3,19,1,23.43,1016,23,NW,8,0,0,32,3,10.67
41245,41246,2014,9,15,13,3,6,,16,-1,20.26,1015,23,NW,13,0,0,22,2,11.0
41246,41247,2014,9,15,14,3,4,,15,-2,17.72,1015,24,SW,6,0,0,19,2,9.5
41247,41248,2014,9,15,15,3,5,2,15,-1,20.26,1015,23,SW,12,0,0,22,3,7.33
41248,41249,2014,9,15,16,3,7,2,15,-3,18.57,1015,22,NW,4,0,0,24,3,8.0
41249,41250,2014,9,15,17,3,11,6,15,-4,18.31,1015,21,NW,9,0,0,32,3,10.67
41250,41251,2014,9,15,18,3,21,17,16,-2,24.05,1015,19,NW,12,0,0,54,3,18.0
41251,41252,2014,9,15,19,3,22,14,17,2,41.43,1016,15,NW,14,0,0,53,3,17.67
41252,41253,2014,9,15,20,3,22,14,19,2,44.2,1017,14,NW,15,0,0,55,3,18.33
41253,41254,2014,9,15,21,3,18,27,37,3,54.08,1017,12,SE,2,0,0,82,3,27.33
41254,41255,2014,9,15,22,3,25,42,55,2,57.51,1017,10,SE,4,0,0,122,3,40.67
41255,41256,2014,9,15,23,3,35,54,48,2,57.51,1017,10,cv,1,0,0,137,3,45.67
41256,41257,2014,9,16,0,3,34,42,51,3,66.05,1018,9,cv,2,0,0,127,3,42.33
41257,41258,2014,9,16,1,3,41,31,50,2,75.49,1018,6,SW,1,0,0,122,3,40.67
41258,41259,2014,9,16,2,3,51,45,48,3,81.06,1019,6,SW,2,0,0,144,3,48.0
41259,41260,2014,9,16,3,3,51,48,46,4,81.2,1018,7,SE,2,0,0,145,3,48.33
41260,41261,2014,9,16,4,3,50,44,49,3,75.67,1018,7,SE,4,0,0,143,3,47.67
41261,41262,2014,9,16,5,3,57,51,57,2,80.92,1019,5,cv,1,0,0,165,3,55.0
41262,41263,2014,9,16,6,3,64,54,68,4,75.84,1019,8,SE,3,0,0,186,3,62.0
41263,41264,2014,9,16,7,3,84,80,78,5,66.49,1019,11,cv,1,0,0,242,3,80.67
41264,41265,2014,9,16,8,3,92,96,67,4,50.92,1019,14,SE,1,0,0,255,3,85.0
41265,41266,2014,9,16,9,3,101,101,74,1,33.95,1020,17,cv,1,0,0,276,3,92.0
41266,41267,2014,9,16,10,3,54,81,64,2,32.17,1020,19,cv,2,0,0,199,3,66.33
41267,41268,2014,9,16,11,3,43,44,45,-1,22.88,1019,21,NW,2,,,132,3,44.0
41268,41269,2014,9,16,12,3,26,35,34,0,21.79,1019,23,cv,2,0,0,95,3,31.67
41269,41270,2014,9,16,13,3,12,8,28,1,23.43,1018,23,NW,2,0,0,48,3,16.0
41270,41271,2014,9,16,14,3,15,6,22,-2,18.82,1018,23,NW,5,0,0,43,3,14.33
41271,41272,2014,9,16,15,3,10,13,21,-2,18.82,1017,23,NW,7,0,0,44,3,14.67
41272,41273,2014,9,16,16,3,10,13,22,0,23.15,1018,22,cv,1,0,0,45,3,15.0
41273,41274,2014,9,16,17,3,19,19,24,3,32.46,1018,20,cv,1,0,0,62,3,20.67
41274,41275,2014,9,16,18,3,29,29,27,3,36.77,1018,18,cv,2,0,0,85,3,28.33
41275,41276,2014,9,16,19,3,30,43,43,4,44.78,1018,16,cv,3,0,0,116,3,38.67
41276,41277,2014,9,16,20,3,33,44,46,5,51.2,1018,15,SE,1,0,0,123,3,41.0
41277,41278,2014,9,16,21,3,26,36,43,5,51.2,1018,15,cv,1,0,0,105,3,35.0
41278,41279,2014,9,16,22,3,40,46,52,6,54.88,1019,15,cv,1,0,0,138,3,46.0
41279,41280,2014,9,16,23,3,40,51,54,7,62.71,1018,14,SE,1,0,0,145,3,48.33
41280,41281,2014,9,17,0,3,40,50,56,5,51.2,1018,15,SE,3,0,0,146,3,48.67
41281,41282,2014,9,17,1,3,49,54,56,6,58.54,1018,14,NE,2,0,0,159,3,53.0
41282,41283,2014,9,17,2,3,80,72,64,5,54.62,1018,14,NE,5,0,0,216,3,72.0
41283,41284,2014,9,17,3,3,95,74,58,4,50.92,1018,14,NE,7,0,0,227,3,75.67
41284,41285,2014,9,17,4,3,80,82,67,6,76.18,1018,10,cv,1,0,0,229,3,76.33
41285,41286,2014,9,17,5,3,86,71,81,7,76.35,1018,11,NE,2,0,0,238,3,79.33
41286,41287,2014,9,17,6,3,98,86,86,7,76.35,1019,11,NE,5,0,0,270,3,90.0
41287,41288,2014,9,17,7,3,96,91,79,7,62.71,1019,14,NE,7,0,0,266,3,88.67
41288,41289,2014,9,17,8,3,80,93,73,6,45.36,1019,18,SE,2,0,0,246,3,82.0
41289,41290,2014,9,17,9,3,62,77,59,5,35.13,1020,21,SE,5,0,0,198,3,66.0
41290,41291,2014,9,17,10,3,31,27,39,2,25.17,1019,23,SE,7,0,0,97,3,32.33
41291,41292,2014,9,17,11,3,25,21,34,2,23.7,1019,24,NE,2,0,0,80,3,26.67
41292,41293,2014,9,17,12,3,24,25,31,1,20.78,1018,25,NE,4,,,80,3,26.67
41293,41294,2014,9,17,13,3,17,14,24,1,19.58,1018,26,NE,6,0,0,55,3,18.33
41294,41295,2014,9,17,14,3,16,17,24,0,18.22,1018,26,NE,10,0,0,57,3,19.0
41295,41296,2014,9,17,15,3,16,19,24,0,18.22,1017,26,NW,3,0,0,59,3,19.67
41296,41297,2014,9,17,16,3,17,20,24,0,18.22,1017,26,NW,5,0,0,61,3,20.33
41297,41298,2014,9,17,17,3,23,,24,1,22.06,1017,24,NW,7,0,0,47,2,23.5
41298,41299,2014,9,17,18,3,79,26,27,2,28.43,1018,21,NW,8,0,0,132,3,44.0
41299,41300,2014,9,17,19,3,79,46,27,3,39.16,1018,17,NW,9,0,0,152,3,50.67
41300,41301,2014,9,17,20,3,151,78,34,5,51.2,1019,15,cv,1,0,0,263,3,87.67
41301,41302,2014,9,17,21,3,161,107,45,5,54.62,1019,14,cv,2,0,0,313,3,104.33
41302,41303,2014,9,17,22,3,85,81,82,5,51.2,1019,15,SE,3,0,0,248,3,82.67
41303,41304,2014,9,17,23,3,65,88,88,5,62.24,1019,12,SE,4,0,0,241,3,80.33
41304,41305,2014,9,18,0,3,65,73,88,5,62.24,1019,12,SE,6,0,0,226,3,75.33
41305,41306,2014,9,18,1,3,78,80,60,5,71.07,1020,10,SW,1,0,0,218,3,72.67
41306,41307,2014,9,18,2,3,90,98,73,6,71.27,1020,11,SE,2,0,0,261,3,87.0
41307,41308,2014,9,18,3,3,92,81,88,6,76.18,1020,10,SE,4,0,0,261,3,87.0
41308,41309,2014,9,18,4,3,78,66,91,6,71.27,1020,11,SE,7,0,0,235,3,78.33
41309,41310,2014,9,18,5,3,82,66,81,6,76.18,1020,10,SE,9,0,0,229,3,76.33
41310,41311,2014,9,18,6,3,74,78,91,6,71.27,1020,11,SE,11,0,0,243,3,81.0
41311,41312,2014,9,18,7,3,95,105,106,7,66.93,1021,13,SE,13,0,0,306,3,102.0
41312,41313,2014,9,18,8,3,95,85,106,7,55.15,1021,16,SE,15,0,0,286,3,95.33
41313,41314,2014,9,18,9,3,79,80,64,6,37.65,1020,21,SW,2,0,0,223,3,74.33
41314,41315,2014,9,18,10,3,76,83,57,6,31.39,1020,24,SE,2,0,0,216,3,72.0
41315,41316,2014,9,18,11,3,65,66,54,4,24.24,1019,26,SW,3,0,0,185,3,61.67
41316,41317,2014,9,18,12,3,40,48,41,2,19.84,1019,27,SW,5,0,0,129,3,43.0
41317,41318,2014,9,18,13,3,32,49,35,2,19.84,1018,27,SW,8,0,0,116,3,38.67
41318,41319,2014,9,18,14,3,37,55,32,2,18.71,1017,28,SW,10,0,0,124,3,41.33
41319,41320,2014,9,18,15,3,61,65,43,2,18.71,1016,28,SW,13,0,0,169,3,56.33
41320,41321,2014,9,18,16,3,59,66,52,3,21.3,1016,27,SW,15,0,0,177,3,59.0
41321,41322,2014,9,18,17,3,68,62,55,6,29.57,1016,25,SW,17,0,0,185,3,61.67
41322,41323,2014,9,18,18,3,91,69,64,6,37.65,1016,21,SE,2,0,0,224,3,74.67
41323,41324,2014,9,18,19,3,98,75,67,8,52.02,1016,18,SW,2,0,0,240,3,80.0
41324,41325,2014,9,18,20,3,98,76,76,7,51.75,1016,17,SW,4,0,0,250,3,83.33
41325,41326,2014,9,18,21,3,72,87,71,7,55.15,1016,16,SE,1,0,0,230,3,76.67
41326,41327,2014,9,18,22,3,79,72,85,7,51.75,1016,17,SE,4,0,0,236,3,78.67
41327,41328,2014,9,18,23,3,95,89,111,7,58.79,1016,15,SE,7,0,0,295,3,98.33
41328,41329,2014,9,19,0,3,107,79,110,7,58.79,1016,15,SE,9,0,0,296,3,98.67
41329,41330,2014,9,19,1,3,104,84,95,7,62.71,1016,14,SE,11,0,0,283,3,94.33
41330,41331,2014,9,19,2,3,91,71,79,7,62.71,1015,14,SE,14,0,0,241,3,80.33
41331,41332,2014,9,19,3,3,75,72,71,7,62.71,1015,14,SE,17,0,0,218,3,72.67
41332,41333,2014,9,19,4,3,69,64,82,7,66.93,1014,13,SE,19,0,0,215,3,71.67
41333,41334,2014,9,19,5,3,68,58,88,7,66.93,1014,13,SE,21,,,214,3,71.33
41334,41335,2014,9,19,6,3,67,64,104,6,58.54,1015,14,SE,24,0,0,235,3,78.33
41335,41336,2014,9,19,7,3,71,73,85,7,55.15,1014,16,SE,27,0,0,229,3,76.33
41336,41337,2014,9,19,8,3,63,58,61,8,45.93,1014,20,SE,29,0,0,182,3,60.67
41337,41338,2014,9,19,9,3,78,55,56,8,38.24,1014,23,SW,3,0,0,189,3,63.0
41338,41339,2014,9,19,10,3,98,60,56,10,41.2,1014,24,SW,8,0,0,214,3,71.33
41339,41340,2014,9,19,11,3,98,65,56,10,36.58,1013,26,SW,13,0,0,219,3,73.0
41340,41341,2014,9,19,12,3,78,66,53,9,32.25,1012,27,SW,19,,,197,3,65.67
41341,41342,2014,9,19,13,3,61,49,41,8,28.43,1011,28,SW,24,0,0,151,3,50.33
41342,41343,2014,9,19,14,3,46,49,42,6,26.28,1011,27,SW,28,0,0,137,3,45.67
41343,41344,2014,9,19,15,3,35,56,41,7,26.55,1010,28,SW,31,0,0,132,3,44.0
41344,41345,2014,9,19,16,3,41,42,38,7,26.55,1010,28,SW,35,0,0,121,3,40.33
41345,41346,2014,9,19,17,3,45,38,41,6,29.57,1009,25,SW,37,0,0,124,3,41.33
41346,41347,2014,9,19,18,3,63,39,43,10,49.42,1010,21,SW,40,0,0,145,3,48.33
41347,41348,2014,9,19,19,3,63,28,51,10,52.56,1010,20,SW,44,0,0,142,3,47.33
41348,41349,2014,9,19,20,3,,88,65,10,55.93,1012,19,SW,47,0,0,153,2,76.5
41349,41350,2014,9,19,21,3,,80,68,11,63.64,1012,18,SW,48,0,0,148,2,74.0
41350,41351,2014,9,19,22,3,142,60,56,13,72.6,1012,18,SE,2,0,0,258,3,86.0
41351,41352,2014,9,19,23,3,87,48,45,13,77.32,1012,17,SW,2,0,0,180,3,60.0
41352,41353,2014,9,20,0,3,82,50,47,13,82.4,1012,16,SE,2,0,0,179,3,59.67
41353,41354,2014,9,20,1,3,95,69,67,13,87.84,1012,15,SE,5,0,0,231,3,77.0
41354,41355,2014,9,20,2,3,98,92,75,12,82.27,1012,15,SE,8,0,0,265,3,88.33
41355,41356,2014,9,20,3,3,108,97,72,11,77.01,1012,15,SE,11,0,0,277,3,92.33
41356,41357,2014,9,20,4,3,85,68,70,10,76.84,1012,14,SE,13,0,0,223,3,74.33
41357,41358,2014,9,20,5,3,53,55,68,9,71.85,1012,14,SE,16,0,0,176,3,58.67
41358,41359,2014,9,20,6,3,47,58,60,9,71.85,1012,14,SE,20,0,0,165,3,55.0
41359,41360,2014,9,20,7,3,46,46,56,10,72.04,1013,15,SE,23,0,0,148,3,49.33
41360,41361,2014,9,20,8,3,51,54,55,11,67.78,1013,17,SE,26,0,0,160,3,53.33
41361,41362,2014,9,20,9,3,51,46,44,11,52.83,1013,21,SE,29,0,0,141,3,47.0
41362,41363,2014,9,20,10,3,56,49,45,10,49.42,1013,21,SW,2,0,0,150,3,50.0
41363,41364,2014,9,20,11,3,60,50,45,11,56.19,1014,20,SW,6,0,0,155,3,51.67
41364,41365,2014,9,20,12,3,42,30,34,15,88.02,1014,17,SW,9,,,106,3,35.33
41365,41366,2014,9,20,13,3,41,27,34,14,87.93,1014,16,SE,3,0.6,0.6,102,3,34.0
41366,41367,2014,9,20,14,3,30,24,28,13,77.32,1013,17,SE,5,0.1,0.7,82,3,27.33
41367,41368,2014,9,20,15,3,28,30,29,15,88.02,1012,17,SE,7,0,0,87,3,29.0
41368,41369,2014,9,20,16,3,33,27,32,15,82.65,1012,18,SE,8,0,0,92,3,30.67
41369,41370,2014,9,20,17,3,36,35,31,12,72.42,1013,17,SW,1,0,0,102,3,34.0
41370,41371,2014,9,20,18,3,32,27,30,12,72.42,1014,17,SE,1,0,0,89,3,29.67
41371,41372,2014,9,20,19,3,39,41,42,11,67.78,1014,17,SE,2,,,122,3,40.67
41372,41373,2014,9,20,20,3,42,31,37,11,67.78,1015,17,SE,4,0,0,110,3,36.67
41373,41374,2014,9,20,21,3,37,35,39,11,67.78,1015,17,NE,3,0,0,111,3,37.0
41374,41375,2014,9,20,22,3,35,30,37,12,72.42,1015,17,SE,2,0,0,102,3,34.0
41375,41376,2014,9,20,23,3,45,41,38,11,72.23,1015,16,SE,3,0,0,124,3,41.33
41376,41377,2014,9,21,0,3,62,43,41,12,87.75,1015,14,cv,0,0,0,146,3,48.67
41377,41378,2014,9,21,1,3,55,48,40,11,82.14,1015,14,SE,2,0,0,143,3,47.67
41378,41379,2014,9,21,2,3,45,39,36,11,93.6,1015,12,NE,1,0,0,120,3,40.0
41379,41380,2014,9,21,3,3,56,40,37,11,100,1015,11,SW,1,,,133,3,44.33
41380,41381,2014,9,21,4,3,68,46,42,10,93.55,1016,11,cv,0,0,0,156,3,52.0
41381,41382,2014,9,21,5,3,92,50,41,9,93.5,1016,10,cv,1,0,0,183,3,61.0
41382,41383,2014,9,21,6,3,103,67,45,9,100,1017,9,cv,2,0,0,215,3,71.67
41383,41384,2014,9,21,7,3,86,74,50,12,93.65,1017,13,cv,2,0,0,210,3,70.0
41384,41385,2014,9,21,8,3,61,78,64,12,77.17,1018,16,cv,3,0,0,203,3,67.67
41385,41386,2014,9,21,9,3,63,49,64,12,67.99,1018,18,cv,4,0,0,176,3,58.67
41386,41387,2014,9,21,10,3,50,47,47,11,56.19,1018,20,cv,5,0,0,144,3,48.0
41387,41388,2014,9,21,11,3,38,42,41,9,46.21,1018,21,NW,2,0,0,121,3,40.33
41388,41389,2014,9,21,12,3,34,38,35,9,43.47,1017,22,cv,1,,,107,3,35.67
41389,41390,2014,9,21,13,3,24,33,33,8,38.24,1017,23,cv,3,0,0,90,3,30.0
41390,41391,2014,9,21,14,3,18,27,30,7,33.63,1016,24,cv,5,0,0,75,3,25.0
41391,41392,2014,9,21,15,3,15,25,25,7,33.63,1016,24,NW,1,0,0,65,3,21.67
41392,41393,2014,9,21,16,3,18,27,25,7,33.63,1016,24,NW,3,0,0,70,3,23.33
41393,41394,2014,9,21,17,3,31,30,25,10,46.49,1016,22,cv,1,0,0,86,3,28.67
41394,41395,2014,9,21,18,3,70,11,30,10,59.54,1017,18,SW,2,0,0,111,3,37.0
41395,41396,2014,9,21,19,3,76,44,39,11,67.78,1017,17,SW,5,0,0,159,3,53.0
41396,41397,2014,9,21,20,3,88,47,46,11,72.23,1018,16,SW,6,0,0,181,3,60.33
41397,41398,2014,9,21,21,3,61,49,44,11,82.14,1019,14,cv,0,0,0,154,3,51.33
41398,41399,2014,9,21,22,3,59,54,46,12,87.75,1019,14,SE,1,0,0,159,3,53.0
41399,41400,2014,9,21,23,3,45,57,77,11,87.66,1019,13,SE,3,0,0,179,3,59.67
41400,41401,2014,9,22,0,3,77,77,80,11,87.66,1019,13,SE,6,0,0,234,3,78.0
41401,41402,2014,9,22,1,3,88,77,79,10,87.57,1019,12,SE,8,0,0,244,3,81.33
41402,41403,2014,9,22,2,3,138,94,87,9,93.5,1020,10,SW,1,0,0,319,3,106.33
41403,41404,2014,9,22,3,3,150,123,93,10,93.55,1020,11,SE,1,0,0,366,3,122.0
41404,41405,2014,9,22,4,3,161,123,92,9,93.5,1020,10,cv,1,0,0,376,3,125.33
41405,41406,2014,9,22,5,3,136,107,91,9,93.5,1020,10,cv,2,0,0,334,3,111.33
41406,41407,2014,9,22,6,3,138,95,92,9,93.5,1021,10,SE,1,0,0,325,3,108.33
41407,41408,2014,9,22,7,3,127,101,93,11,87.66,1021,13,SE,4,0,0,321,3,107.0
